,FeatureTyp,SegmentTyp,TrafDir,SegmentID,XFrom,YFrom,XTo,YTo,SegmentID_,SpatialJoi,D_Busstop,D_Subway,NodeIDFrom,NodeIDTo,X,Y,SVIID,ID,SegDir1,SegDir2,StreetWidt,Length,Commercial,CulturalFa,EducationF,Government,HealthServ,Miscellane,PublicSafe,Recreation,ReligiousI,Residentia,SocialServ,Transporta,Water,Avg_B01001,Avg_B010_1,Avg_B010_2,Avg_B010_3,Avg_B02001,Avg_B020_1,Avg_B020_2,Avg_B08006,Avg_B080_1,Avg_B080_2,Avg_B08013,Avg_B08124,Avg_B15003,Avg_B19001,Avg_B19013,Avg_B23013,Avg_B24011,Avg_B240_1,Avg_B240_2,Avg_B240_3,Avg_B240_4,Avg_B240_5,Avg_B240_6,Avg_B240_7,Avg_B240_8,Avg_B240_9,Avg_B24_10,Avg_B24_11,Avg_B24_12,Avg_B24_13,Avg_B24_14,Avg_B24_15,Avg_B24_16,Avg_B24_17,Avg_B24_18,Avg_B24_20,Avg_B24_21,Avg_B24_22,Avg_B24_23,Avg_B24_24,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Masks
13555,0,U,W,33899,987252,211755,987377,211980,33899,104033,0.157989,0.141742,21382,21383,-73.9889,40.7482,11353,13555,EB,NB,64.0,0.0785339,29.0,34.0,45.0,3.0,1.0,3.0,1.0,91.0,3.0,44.0,19.0,10.0,3.0,7207.279066987499,4194.75036606,3012.5287009225,824.7064386924999,3817.29405129,509.922115805,2445.6320470375003,5324.270583475,118.2221665125,48.4283573675,130428.96129725,0.0,2683.5007435200005,4677.60957628,801852.5271055,193.14368409,938265.23926525,687172.75249675,611511.9902915,0.0,0.0,139499.30775925,783251.7647867501,3559.484266475,350997.339289,1424369.14943,0.0,106996.7581487,0.0,0.0,10678.452799425,6883.948563375,0.0,452642.76394875,104370.231943425,0.0,0.0,51633.175134,0.0,0.0,1274.8,991.6,744.2,599.0,615.8,862.8,1331.6,1598.4,1663.6,1467.2,1513.8,1497.2,1490.6,1523.6,1561.6,1649.8,1697.0,1651.2,1682.8,1732.0,1691.4,1789.2,1728.2,1634.2,Train
13557,0,U,A,34013,987450,211352,988020,211036,34013,104036,0.136893,0.139687,21385,21440,-73.9874,40.7464,11355,13557,EB,SB,30.0,0.198821,35.0,27.0,41.0,3.0,1.0,3.0,2.0,98.0,5.0,48.0,17.0,10.0,5.0,11645.388036175,5296.227227082501,6349.160809065001,568.0677090825,5485.58313011,418.8782097275,5254.626308995,8269.975613255,103.285038015,14.3451441675,173153.06268825,0.0,3689.57108019,6321.9050351450005,584828.5755272501,176.44527327500003,429964.1371395,528628.6042175,483104.289198,561160.52216325,0.0,3584.85152775,1161798.88108,200872.1847655,392234.9734615,693478.69746075,0.0,0.0,0.0,0.0,34376.703485875,0.0,0.0,548089.226797,381315.44972025,0.0,0.0,0.0,0.0,0.0,198.0,83.2,55.8,30.6,37.4,82.0,228.0,260.8,294.2,280.4,270.4,284.8,292.4,320.2,288.6,348.0,353.2,373.4,414.8,392.8,370.2,361.0,357.2,299.6,Train
13559,0,U,A,32621,985880,207171,985751,206938,32621,104042,0.327419,0.297641,20648,20644,-73.9944,40.735,11357,13559,WB,SB,50.0,0.081267,114.0,38.0,32.0,1.0,4.0,1.0,1.0,21.0,9.0,58.0,19.0,15.0,7.0,36337.0298452,16305.9948593,20031.0349859,1683.63395553,31239.82804485,467.2084226575,2977.226044695,21408.80877285,1043.85305243,345.1449608825,474700.59376175,0.0,11422.053359975002,19840.223137625,769986.1380805,205.122736915,724742.6846102499,606757.8260917501,543611.73156125,0.0,350613.9651825,335212.92357425,1326668.4812475,361978.4943825,519531.5569125,541821.46745525,0.0,47047.747858975,0.0,0.0,157393.11730450002,0.0,57959.098919075,699448.89048525,194216.9979685,0.0,0.0,0.0,50859.77574,0.0,577.9333333333333,406.0,312.26666666666665,351.7333333333333,423.26666666666665,524.7333333333333,766.3333333333334,1047.4666666666667,1064.2666666666669,1135.6666666666667,1208.7333333333331,1182.8666666666666,1183.6,1105.0,1259.0,1196.6666666666667,1135.9333333333334,1118.2,1141.0,1127.3333333333333,1170.4,1114.4666666666667,1013.6666666666666,892.4666666666667,Train
13562,0,U,T,33079,988061,202436,988199,202689,33079,104046,0.199807,0.333933,20884,20885,-73.986,40.7227,11360,13562,EB,NB,50.0,0.0878831,19.0,132.0,37.0,3.0,6.0,3.0,4.0,25.0,20.0,73.0,21.0,19.0,30.0,37163.667850925005,16073.270428225002,21090.39742265,9209.7388292425,23751.7668182,3673.7084718125,4651.02952974,23137.35976875,1295.6666794025,85.9533177975,631311.2019459999,0.0,11278.985368825,21806.675070975,713390.25353075,433.268390825,968518.80149225,1024471.22792275,1599607.1615025,0.0,105993.17467,0.0,1294170.45497875,739491.411035,765920.46453,369949.4467145,0.0,307410.44937675,0.0,0.0,298305.76460225,159230.11294925,200315.7988565,568886.8090295,609803.7717587501,135296.8891265,0.0,164005.29727125,487724.592836,0.0,193.4,157.8,110.8,93.0,90.8,150.4,225.6,260.6,278.0,305.6,244.2,249.8,254.6,255.6,256.0,266.4,261.6,251.0,283.8,274.4,280.8,251.6,234.6,247.8,Train
13576,0,U,A,33930,986568,214237,987357,213803,33930,104063,0.330123,0.2094,21346,21398,-73.9902,40.7541,11372,13576,EB,SB,40.0,0.274284,26.0,69.0,47.0,20.0,4.0,2.0,1.0,118.0,7.0,52.0,28.0,8.0,6.0,967.343617525,505.0102709125,462.33334661,28.45128287,624.5056589625,68.28307888500001,233.30051952,648.6892493949999,0.0,0.0,13784.6465497,0.0,207.6943649375,477.9815521875,703628.676617,183.6530309175,637524.9660005,556579.643676,363049.74991325,0.0,0.0,79849.94793425,0.0,0.0,221288.3878935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642555.1528119999,0.0,0.0,0.0,0.0,0.0,0.0,312.0,194.6,137.2,106.6,131.8,239.4,536.2,692.2,640.6,637.0,606.0,610.6,598.0,570.0,587.6,577.0,569.8,508.4,627.2,708.4,691.6,591.0,583.2,492.0,Train
13596,0,U,T,32841,987475,200297,987705,200207,32841,104081,0.0295135,0.221845,20757,20759,-73.988,40.7163,11388,13596,EB,SB,62.0,0.0754797,5.0,128.0,43.0,13.0,5.0,1.0,2.0,23.0,28.0,65.0,15.0,12.0,16.0,33377.822837650005,13662.3417735,19715.481064175,3684.2870770825,25252.606272175,852.8937428075001,5269.760398355,18269.0374439,1355.539584965,422.43639926,525772.89819175,0.0,9691.9743500925,17239.682926725,1001995.07620925,470.8294298075,971127.8089345,1735660.1557975,1252112.1819975,1084982.4394800002,849623.8711875,0.0,1903340.6698225,802883.1551612499,813016.2814475,1171207.590595,0.0,0.0,0.0,0.0,198566.49683675,0.0,246585.216651,825055.7188262499,505327.511197,0.0,0.0,119961.242797,0.0,145935.73405525,88.6,56.6,44.0,31.0,35.2,75.2,130.8,199.0,264.2,237.2,197.0,210.2,200.2,221.0,227.2,229.0,237.0,276.4,292.2,251.2,215.2,198.4,183.8,131.6,Train
13609,0,U,T,38491,996722,233508,996848,233737,38491,104096,0.288471,0.281762,24081,24082,-73.9547,40.8079,11398,13609,EB,NB,40.0,0.0796559,83.0,53.0,36.0,2.0,8.0,2.0,2.0,9.0,14.0,90.0,13.0,9.0,16.0,31899.459954725,15521.09508405,16378.364870675,5561.841429385,11625.2030376,13239.091502300002,2478.09970707,17402.2295956,1358.78996543,275.9228665425,535377.12929175,0.0,7625.189154670001,12803.5151532,556489.566992,276.61701212,690669.64223725,692696.54731975,927428.81537025,427041.8292125,321580.29181875003,298189.32126425003,1421334.217215,479828.1295555,451859.268926,564788.07735575,44623.14836675,192196.762505,232307.96462625,0.0,132488.0954033,137612.62511949998,58667.44873725,311787.63310225,292632.685927,0.0,0.0,323539.5177075,126416.0569755,50707.33434205,30.666666666666668,25.08333333333333,14.75,13.5,11.916666666666666,26.0,53.41666666666666,109.5,130.33333333333334,91.91666666666669,81.58333333333333,77.5,85.75,84.0,91.33333333333331,100.58333333333331,110.25,120.83333333333331,107.58333333333331,87.16666666666667,74.25,71.0,63.5,45.41666666666666,Train
13627,0,U,W,37711,996762,226809,997207,226564,37711,104115,0.125216,0.365463,23617,23668,-73.954,40.7889,11413,13627,EB,SB,30.0,0.154812,3.0,72.0,29.0,9.0,4.0,1.0,1.0,17.0,16.0,68.0,9.0,11.0,3.0,34562.2892123225,16968.556761175,17593.7324511475,3901.4123277875,26727.90087445,999.2541227475,5208.9410026125,16074.0675922625,1071.92859643,38.89083343,346675.319877125,0.0,8679.9478862875,12192.2762804875,1095474.565395,372.622797805,1697898.4365875,669787.65605,1312553.474896625,0.0,477929.452027875,586636.62349775,2430686.81212,656681.44518375,626728.2114107499,1438683.7397425,146516.3535955,138541.30206512503,270104.1302065,0.0,0.0,0.0,18050.208066,606743.1843825,550888.65554375,0.0,0.0,0.0,0.0,0.0,32.0,21.0,26.0,21.8,23.8,61.2,139.6,206.0,218.8,233.0,208.4,196.2,192.4,206.8,192.8,228.6,192.6,149.8,157.4,152.2,132.0,84.8,81.0,79.0,Train
13636,0,U,W,36678,996832,219722,996960,219954,36678,104127,0.213928,0.336713,23006,23007,-73.9543,40.7701,11421,13636,EB,NB,70.0,0.0805484,50.0,16.0,33.0,9.0,3.0,2.0,2.0,27.0,2.0,43.0,6.0,14.0,1.0,66175.01430395,29050.768011975,37124.246291975,2200.607367635,55529.576163,2234.9918577525,6094.3070287400005,40713.987060425,4560.75876942,1237.8416442950002,1038473.493683,0.0,21585.207517275,38067.756700850005,554511.7952557501,219.0979710375,715477.97192025,833470.4128340001,961012.1143435,0.0,0.0,0.0,1288828.3416225,376409.764095,373291.778531,576714.5482152499,0.0,0.0,0.0,0.0,0.0,0.0,11725.111130675,952574.1604685,511789.7539722501,0.0,0.0,0.0,0.0,0.0,859.8,632.0,413.8,417.6,613.0,907.4,1480.6,1688.2,1705.6,1600.8,1487.0,1503.6,1545.6,1603.0,1738.6,1801.2,1896.8,2078.8,2203.0,1979.0,1721.8,1437.4,1306.2,1244.8,Train
13637,0,U,T,36810,997712,219839,997841,220071,36810,104128,0.0277015,0.604589,23090,23636,-73.9512,40.7704,11422,13637,EB,NB,60.0,0.0808453,34.0,15.0,26.0,10.0,3.0,2.0,5.0,13.0,3.0,41.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.2,93.4,37.0,59.6,101.2,167.0,368.2,484.6,464.6,403.2,412.0,418.8,420.8,480.6,501.8,540.4,477.6,476.0,485.8,411.8,332.4,286.6,255.0,266.0,Train
13670,0,U,T,106265,999115,245006,999557,245700,106265,104167,0.167239,0.38742,63343,24407,-73.9456,40.8402,11448,13670,EB,NB,60.0,0.252342,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,11257.6557455,5450.081391482499,5807.5743540375,7413.2948410075,4024.9810386325,2293.7258111425003,542.9845940775001,6041.0314983525,532.4921381500001,103.4256369675,212301.73005625,0.0,1749.9917559275002,3844.36090451,74588.99551225,54.5607708075,105696.878943925,18896.163658325,95970.747032875,175159.18554550002,35682.59421475,8024.105668025,0.0,35657.48726665,64187.599116225,131857.5694075,0.0,34299.8384162,0.0,0.0,26316.57838015,38280.6012477,27469.999070675,26311.706882750004,55499.470880425,0.0,29550.128457625004,45585.22422385,35753.793022825004,31748.672704325,139.42857142857142,74.57142857142857,38.0,36.57142857142857,42.42857142857143,67.0,126.42857142857144,254.28571428571428,319.2857142857143,240.42857142857144,248.57142857142856,305.57142857142856,316.85714285714283,436.0,717.0,989.7142857142856,946.0,905.2857142857144,788.5714285714286,624.8571428571429,383.2857142857143,447.8571428571428,344.0,230.28571428571428,Train
13707,0,U,W,36388,994585,216439,994910,216251,36388,104210,0.131211,0.451325,22822,22831,-73.9621,40.7605,11477,13707,EB,SB,30.0,0.114373,58.0,16.0,49.0,17.0,3.0,2.0,0.0,91.0,7.0,46.0,11.0,10.0,2.0,32494.4901584625,14270.957801525,18223.532356912503,2770.638317715,26808.997784962503,1320.4236053475,3728.05682715,21318.017111575,1515.987838995,472.01235361,520762.973682625,54.91176247999999,9432.132385857502,17172.421934762497,708858.79222325,193.490827915,600950.949480625,522695.6184185,566471.8820133749,141832.138911625,531229.97211725,177236.35385100002,1087031.086275,285525.208681875,315676.65795025,708405.80864425,0.0,18746.9903407625,0.0,0.0,149277.681783375,0.0,123593.281805525,643714.5993915,246063.71088462495,0.0,0.0,0.0,0.0,0.0,202.68421052631575,157.89473684210526,142.31578947368422,162.68421052631578,245.0,436.0,509.8421052631579,472.578947368421,416.10526315789474,402.578947368421,429.9473684210527,442.42105263157896,466.82666666666665,504.77777777777777,532.8333333333334,531.5,486.72222222222223,493.05555555555554,501.8333333333333,453.55555555555554,365.6111111111111,360.05555555555554,333.44444444444446,298.3888888888889,Train
13722,0,U,A,9002826,992887,227116,993512,226772,9002826,104227,0.0749279,0.323845,9001618,23459,-73.9677,40.7896,11489,13722,EB,SB,30.0,0.217383,4.0,96.0,29.0,13.0,14.0,3.0,3.0,5.0,12.0,39.0,4.0,4.0,18.0,26979.501399747503,11572.8673155375,15406.63408421,8273.9772801125,17077.691826075,4334.789856145,1634.8527987975,14064.8899786375,755.483882055,625.8700596375,420686.366058125,0.0,5191.7138814375,13488.430713175,233033.4790355,124.0998642275,483289.84228675,287229.24317,469362.4432133751,0.0,210539.39400875,89309.6524344625,330500.925199125,178757.511872875,174413.65857562498,213924.3914595,0.0,28830.124257375,0.0,0.0,56780.8795981125,42481.1093225,52382.602817425,178796.89728849998,94998.3386514875,0.0,0.0,0.0,86633.5924655,0.0,21.1,14.3,6.1,6.0,13.1,28.4,69.8,143.0,184.0,139.1,133.4,176.9,139.7,139.4,178.1,216.0,190.2,182.4,156.4,136.3,101.7,84.0,65.9,49.3,Train
13723,0,U,W,36273,993507,216732,994136,216386,36273,104231,0.115557,0.144921,22754,22814,-73.9654,40.7611,11490,13723,EB,SB,35.0,0.218869,59.0,18.0,56.0,21.0,3.0,2.0,0.0,142.0,7.0,60.0,11.0,37.0,2.0,20796.39124155,9453.87077585,11342.520465675,1798.0058351975,17139.4782313125,871.03079058,2377.9848738075,13675.183412175,556.6099198349999,271.93156389,336309.9453305,0.0,6954.791377500001,11479.90255785,345288.644024625,100.2039486725,331047.644676125,299378.94796487497,365347.137637,141832.138911625,376019.035209,177236.35385100002,561649.859785,78632.835736375,165533.382432,359601.87519475,0.0,18746.9903407625,0.0,0.0,149277.681783375,0.0,113976.149335625,350137.3820925,171403.28017450002,0.0,0.0,0.0,0.0,0.0,886.6521739130435,792.0869565217391,604.4347826086956,499.0869565217391,583.304347826087,807.9565217391304,1046.5652173913045,992.9565217391304,1020.1304347826087,996.9130434782608,811.304347826087,881.5217391304348,885.0434782608696,909.391304347826,942.304347826087,1056.391304347826,1099.1739130434785,998.8260869565216,955.5217391304348,1041.3478260869565,1071.2608695652175,1056.0869565217392,1085.0434782608695,1005.8260869565216,Train
13743,0,U,T,37524,995054,229553,994926,229324,37524,104257,0.239599,0.00814622,23565,23518,-73.9612,40.7964,11508,13743,WB,SB,62.0,0.0798348,4.0,51.0,30.0,6.0,7.0,0.0,1.0,20.0,19.0,58.0,7.0,4.0,9.0,45806.926850575,18647.184271425,27159.7425792,22837.99669935,17381.18024735,11937.551337205,2790.10708284,16785.856926475,1227.3833656125,527.5016767024999,630100.7528199999,0.0,5905.1928772175,18341.04490545,121727.605669975,154.4826338925,390031.9138515,66479.3407735,118339.3493644,248406.19136275,260375.769587,105815.89437925,706478.2857705,262710.906474,274158.63482575,365991.966903,111985.78006175,56414.4203887,29632.40668875,0.0,61400.253200800005,83144.62588825,97714.975772525,84236.36596555001,166021.733069,0.0,0.0,44731.200217025,133480.53142020002,13024.58157815,129.3,86.5,50.5,51.0,69.1,121.1,284.4,598.6,690.6,621.8,435.6,414.9,389.5,371.2,468.4,429.8,390.4,413.1,378.3,375.8,314.6,279.0,250.0,201.3,Train
13751,0,U,T,35889,991945,210064,991591,210258,35889,104270,0.0264912,0.767324,22551,22545,-73.9729,40.7435,11515,13751,WB,NB,55.0,0.123108,31.0,14.0,49.0,6.0,3.0,1.0,1.0,119.0,15.0,49.0,6.0,7.0,2.0,4271.6244826975,2302.983310505,1968.641172195,376.9277010275,2735.6309401025,434.52850692,913.53968879,2527.548289235,186.5881971275,71.9509474175,63151.890392462505,0.0,1184.8121735925,1688.612007775,164232.90003546252,40.83313765,119917.64157616252,123342.3645309875,133319.18695837498,58516.2400468875,19122.8001868875,23178.1472038125,137615.2534059125,76499.2769185625,123750.799830425,124944.0592144125,0.0,1934.1916281625,0.0,0.0,2433.09712921,1859.5666995425,78810.7701179575,76705.72384038751,46233.899764375,44939.456471,14669.6386855625,0.0,6032.8306425125,2667.78712212,97.7,61.1,44.3,52.1,112.2,253.7,372.0,497.9,561.2,540.4,528.1,533.0,533.7,503.3,510.6,538.7,551.0,559.0,520.5,460.8,417.7,346.3,333.7,234.3,Train
13759,0,U,A,37612,994651,229771,995054,229553,37612,104280,0.188262,0.0821736,23516,23565,-73.9617,40.797,11522,13759,EB,SB,30.0,0.139723,10.0,51.0,32.0,6.0,6.0,0.0,1.0,20.0,18.0,56.0,6.0,3.0,9.0,45806.926850575,18647.184271425,27159.7425792,22837.99669935,17381.18024735,11937.551337205,2790.10708284,16785.856926475,1227.3833656125,527.5016767024999,630100.7528199999,0.0,5905.1928772175,18341.04490545,121727.605669975,154.4826338925,390031.9138515,66479.3407735,118339.3493644,248406.19136275,260375.769587,105815.89437925,706478.2857705,262710.906474,274158.63482575,365991.966903,111985.78006175,56414.4203887,29632.40668875,0.0,61400.253200800005,83144.62588825,97714.975772525,84236.36596555001,166021.733069,0.0,0.0,44731.200217025,133480.53142020002,13024.58157815,38.0,27.0,16.0,14.9,23.9,35.9,63.5,154.9,149.1,125.8,116.7,137.3,130.6,113.8,148.3,174.4,154.3,143.6,137.3,137.3,100.3,98.2,101.1,73.0,Train
13775,0,U,W,37438,994090,220940,994218,221171,37438,104298,0.158816,0.349547,23472,23480,-73.9642,40.7734,11537,13775,EB,NB,52.0,0.080426,15.0,17.0,29.0,22.0,6.0,1.0,0.0,46.0,7.0,81.0,13.0,40.0,0.0,19148.655624375,8100.7608402925,11047.894784075,952.4530927375,17708.052787525,75.74737409,880.9139060975,9266.4287638,1648.206751055,426.42966155,179388.01732625,0.0,4617.7843612525,10237.1173355,1077253.9051975,275.075186285,1394506.3515575,1113167.979621,0.0,0.0,469351.7708052501,0.0,1063061.09166,263230.541341,90864.58613875,392518.68435225,0.0,0.0,0.0,0.0,0.0,161281.5894605,0.0,357233.03258825,169862.08367025002,0.0,0.0,0.0,0.0,0.0,1001.6,866.4,667.4,747.8,733.0,780.0,863.8,1160.0,1013.4,850.8,811.4,776.2,735.6,675.2,782.6,949.2,1045.2,1149.2,1231.0,1196.4,1073.0,944.8,878.6,911.6,Train
13780,0,U,A,165489,993316,217435,992897,217665,165489,104306,0.336178,0.0861077,22757,78805,-73.968,40.7638,11541,13780,WB,NB,35.0,0.145719,17.0,17.0,51.0,17.0,5.0,2.0,0.0,76.0,6.0,59.0,16.0,36.0,1.0,19512.212403,9036.196406575,10476.0159964,928.6709832575,16842.599630975,50.60877293,1637.1938042725,10349.494064095,561.75737952,134.1132482675,252929.99490875003,0.0,6844.8365387250005,11080.790832925,1517951.943935,410.9432361875,1664034.166995,1441236.63549,1011841.44068925,0.0,146302.3712235,125466.73940825,1154120.41446575,423868.71679425007,429213.003216,925507.934949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576751.74676175,1488684.8905475,0.0,0.0,0.0,0.0,0.0,48.8,28.2,29.0,39.6,66.6,147.0,259.0,221.6,17.6,21.2,18.4,21.2,22.6,17.4,24.4,218.8,359.2,415.8,422.4,316.8,271.8,267.0,229.8,152.8,Train
13800,0,U,T,165612,994478,216198,994787,216029,165612,104330,0.0989175,0.465291,78759,22826,-73.9625,40.7598,11558,13800,EB,SB,40.0,0.107312,58.0,16.0,49.0,17.0,3.0,2.0,0.0,93.0,6.0,46.0,9.0,9.0,2.0,41592.7824831,18907.7415517,22685.04093135,3596.011670395,34278.956462625,1742.0615811675,4755.969747615,27350.36682435,1113.21983967,543.86312778,672619.890661,0.0,13909.582755,22959.8051157,690577.28804925,200.407897345,662095.28935225,598757.8959297499,730694.275274,283664.27782325,752038.070418,354472.70770200004,1123299.71957,157265.67147275,331066.764864,719203.7503894999,0.0,37493.980681525,0.0,0.0,298555.36356675,0.0,227952.29867125,700274.764185,342806.56034900004,0.0,0.0,0.0,0.0,0.0,67.3,52.8,59.9,80.6,103.5,104.3,95.6,127.7,137.9,134.3,144.4,138.3,126.6,139.9,148.3,127.2,117.7,130.8,148.7,126.7,123.8,155.0,112.7,94.6,Train
13801,0,U,T,165612,994787,216029,994478,216198,165612,104330,0.0989175,0.465291,22826,78759,-73.9625,40.7598,11558,13801,WB,NB,40.0,0.107312,58.0,16.0,49.0,17.0,3.0,2.0,0.0,93.0,6.0,46.0,9.0,9.0,2.0,41592.7824831,18907.7415517,22685.04093135,3596.011670395,34278.956462625,1742.0615811675,4755.969747615,27350.36682435,1113.21983967,543.86312778,672619.890661,0.0,13909.582755,22959.8051157,690577.28804925,200.407897345,662095.28935225,598757.8959297499,730694.275274,283664.27782325,752038.070418,354472.70770200004,1123299.71957,157265.67147275,331066.764864,719203.7503894999,0.0,37493.980681525,0.0,0.0,298555.36356675,0.0,227952.29867125,700274.764185,342806.56034900004,0.0,0.0,0.0,0.0,0.0,25.1,15.4,4.7,5.1,7.3,27.6,791.0,748.5,643.7,607.1,386.0,409.1,429.9,486.0,530.0,687.4,764.5,636.0,517.6,507.6,370.6,42.7,43.6,34.7,Train
13812,0,U,W,36162,992170,217474,992295,217702,36162,104344,0.180645,0.20869,22694,22695,-73.9712,40.7639,11568,13812,EB,NB,54.0,0.0796315,21.0,15.0,63.0,19.0,5.0,1.0,0.0,93.0,5.0,62.0,18.0,37.0,2.0,8085.571930040001,3862.39972336,4223.172206675,408.6294405525,7254.8445710475,106.90703327,581.568750795,3945.47708265,205.4951518025,115.3263362375,74313.6191069875,0.0,2935.4862772875003,4441.5604255575,2166823.0168375,479.67637414,1267423.595060125,1556997.2788332498,0.0,0.0,0.0,0.0,930218.48171375,274023.395268225,499145.493066,485372.37417375005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624690.390918125,1208687.172642625,0.0,0.0,0.0,0.0,0.0,634.7777777777778,374.77777777777777,230.33333333333331,176.33333333333334,176.66666666666666,250.74285714285716,730.125,1076.25,1089.125,1025.0,922.0571428571428,947.8888888888888,948.1111111111112,922.0,934.2222222222222,1023.7777777777778,1102.888888888889,1178.7777777777778,1256.6666666666667,1382.888888888889,1372.888888888889,1346.4444444444443,1199.888888888889,1024.3333333333333,Train
13848,0,U,T,72872,1007190,253954,1007054,253710,72872,104402,0.0944862,0.180056,44625,44623,-73.9173,40.8634,11592,13848,WB,SB,40.0,0.085265,39.0,16.0,16.0,8.0,4.0,1.0,1.0,3.0,9.0,47.0,3.0,3.0,2.0,4468.7692034075,2106.850018265,2361.9191851425003,3507.06791869,1078.58579856,1038.381785825,4.79253132,1457.9945279950002,168.27109965,84.6680533075,62091.23701625,0.0,440.1141261475,1648.8970255425002,22926.6710758,46.727180360000006,21309.191755575,47167.82699175,0.0,0.0,0.0,27788.16159565,0.0,17589.388696675,0.0,26422.5564214,0.0,18370.837553425,18763.026366375,0.0,12203.64850085,11616.03091077,12593.97355161,11114.94513617,27939.1263322,0.0,0.0,13472.870545225,32793.1618033,16177.7219714225,44.25,30.75,18.25,26.0,53.75,151.5,283.75,310.5,319.0,366.6666666666667,221.42857142857144,237.0,238.25,269.0,296.0,314.25,305.25,263.5,255.5,247.25,182.0,104.75,79.5,61.25,Train
13872,0,U,T,71133,1002970,248502,1003086,248711,71133,104427,0.129329,0.134341,43603,43727,-73.9321,40.849,11609,13872,EB,NB,42.0,0.0728932,5.0,14.0,20.0,17.0,4.0,4.0,0.0,6.0,7.0,51.0,0.0,1.0,2.0,52896.061879875,30438.695419375,22457.366460475,45095.576592275,11487.133043974998,5943.6337331825,1240.274312795,24906.5878359,1728.694621965,2312.52064751,960514.84911625,0.0,4847.179977899999,15831.65305355,224065.308773,211.886128295,243479.66007075,72851.520226,90396.20427625,0.0,0.0,0.0,0.0,79205.256142875,141345.704749175,0.0,0.0,93762.4597017,56719.410364,0.0,111523.586571225,149680.17725550002,88293.0066186,172822.47132150002,197122.44967675,232593.44064345,67555.79098455,96143.330713225,175224.70182175,176395.2018047,73.0,57.3,35.1,28.7,29.4,38.9,65.3,114.2,118.4,116.7,135.8,172.9,178.4,190.2,171.9,242.3,186.7,186.4,164.4,187.0,155.5,123.8,115.8,85.9,Train
